id,doi,title,abstract,relevance_score
https://openalex.org/W3137700197,10.1111/roie.12537,"Natural disasters, aggregate trade resilience, and local disruptions: Evidence from Hurricane Katrina","Abstract What drives the resilience of international trade against increasingly destructive natural disasters? In this study, I investigate the dynamics and spatial distribution of Hurricane Katrina's trade effects across United States infrastructure and break new ground on the mechanisms underlying the static and dynamic trade resilience. Analyzing port‐level data, I find that ports subject to this calamity experience significant and lasting trade reductions, while export and import shipments handled by the adjacent ports exhibit significant increases. Interestingly, the duration of this rerouting effect is persistent for 8 years uncovering novel path dependencies and providing important policy insights in light of recent events.",0.695571581
https://openalex.org/W3038061043,10.1002/imhj.21877,Developmental patterns of emotion regulation in toddlerhood: Examining predictors of change and long‐term resilience,"Emotion regulation is critical for optimal functioning across a wide range of domains and may be even more important for individuals in high-risk environments. While evidence suggests that childhood is generally a period of emotion regulation growth and development, research is needed to examine factors that may contribute to deviations from a typical trajectory. In a prospective study of 1,905 children, latent class growth analysis (LCGA) was used to identify trajectory groups of emotion regulation across toddlerhood (age 14-36 months), examine predictors of those trajectory groups from child temperament, parenting behaviors, and environmental risk, and explore predictions of resilience in 5th grade from the identified groups. LGCA supported a three-class model, with a Stable Incline group, a Decline group, and a Catch-Up group. Child negative emotionality, positive and negative parenting, and environmental risk predicted group membership. These trajectory groups in toddlerhood were predictive of child resilient functioning in the 5th grade. Our findings highlight the importance of utilizing developmental models of emotion regulation and provide implications for prevention and early intervention services to enhance emotion regulation development in early childhood.La regulación de la emoción es crítica para el funcionamiento óptimo a lo largo de una amplia gama de dominios, y pudiera ser aún más importante para individuos en ambientes de alto riesgo. Aunque la evidencia sugiere que la niñez es generalmente un período de crecimiento y desarrollo de la regulación emocional, se necesita investigación para examinar los factores que pudieran contribuir a las desviaciones de esta trayectoria. En un estudio de probabilidad de 1,905 niños, se usó un análisis de crecimiento de clase latente (LCGA) para identificar grupos de trayectoria de la regulación emocional a lo largo de la primera infancia (edad 14-36 meses), examinar los factores de predicción de esos grupos de trayectoria como el temperamento del niño, conductas de crianza, y riesgo del ambiente, y explorar las predicciones de resistencia de los grupos en el quinto grado. LCGA apoyó un modelo de tres clases, con un grupo inclinado a la estabilidad, un grupo que disminuye, y un grupo que trata de alcanzar. La emocionalidad negativa del niño, la crianza positiva y negativa, así como el riesgo del ambiente predijeron la pertenencia al grupo. Estos grupos de trayectoria en la primera infancia predijeron el funcionamiento de la resistencia en el quinto grado. Nuestros resultados subrayan la importancia de utilizar modelos de desarrollo de la regulación de la emoción y proveer implicaciones para la prevención y servicios de intervención temprana.La régulation de l’émotion est critique pour le fonctionnement optimal au travers d'un grand éventail de domaines et peut être même plus importante pour les individus dans des environnements à haut risque. Alors que l’évidence suggère que l'enfance est généralement une période de croissance de la régulation de l’émotion et de son développement, des recherches sont nécessaires afin d'examiner les facteurs qui pourraient contribuer à des déviations de cette trajectoire. Dans une étude prospective de 1 905 enfants, une analyse de la croissance à classes latentes (LGCA) a été utilisée afin d'identifier des groupes de trajectoires de la régulation de l’émotion au travers de la petite enfance (âge de 14-36 mois), d'examiner les prédicteurs de ces groupes de trajectoire à partir du tempérament de l'enfant, les comportements de parentage et le risque environnemental, et afin d'explorer des prédictions de résilience en dernière classe d’école élémentaire à partir de groupes identifiés. Une LGCA a soutenu un modèle de trois classes, avec un Groupe Stable Incliné, un groupe Déclin, et un groupe de rattrapage. L’émotion négative de l'enfant, le parentage positif et négatif, et le risque environnemental ont prédit l'appartenance au groupe. Ces groupes de trajectoire dans la petite enfance ont prédit le fonctionnement de résilience de l'enfant en dernière classe d’école élémentaire. Nos résultats mettent en lumière l'importance de l'utilisation de modèles développementaux de la régulation de l’émotion et offrent des implications pour la prévention et les services d'intervention précoce.Entwicklungsmuster der Emotionsregulation im Kleinkindalter: Untersuchung von Prädiktoren für Veränderung und langfristige Belastbarkeit Emotionsregulation ist entscheidend für eine funktionierende Lebensgestaltung in vielen Bereichen, insbesondere für Personen, die einem hohen Risiko ausgesetzt sind. Es gibt viele Anhaltspunkte dafür gibt, dass die Kindheit im Allgemeinen eine Phase des Wachstums und der Entwicklung der Emotionsregulation ist. Trotzdem gibt es einen Bedarf an Studien, die Faktoren untersuchen, welche zu einer negativen Entwicklung der Emotionsregulation beitragen. In einer prospektiven Studie an 1.905 Kindern wurde eine Analyse des latenten Klassenwachstums (latent class growth analysis; LCGA) verwendet, um Verlaufsgruppengruppen hinsichtlich der Emotionsregulation im Kleinkindalter (Alter 14-36 Monate) zu identifizieren. Außerdem wurden anhand des kindlichen Temperaments, des Elternverhaltens und des Umweltrisikos Prädiktoren dieser Verlaufsgruppengruppen untersucht und später, in der 5. Klasse, mögliche Resilienzfaktoren innerhalb der identifizierten Gruppen exploriert. Die Ergebnisse der LGCA stützten ein Drei-Klassen-Modell mit einer „stabile Steigung“-Gruppe, einer „Rückgang“-Gruppe und einer „Aufholung“-Gruppe. Negative Emotionalität des Kindes, positive und negative Elternkompetenz sowie Umweltrisiko waren Prädiktoren für die Gruppenzugehörigkeit. Die Verlaufsgruppen im Kleinkindalter waren prädiktiv für die Resilienz der Kinder in der 5. Klasse. Unsere Ergebnisse unterstreichen die Bedeutung der Verwendung von Entwicklungsmodellen zur Emotionsregulation und bieten Implikationen für Präventions- und Frühinterventionen.幼児期における感情制御の発達的パターン:変化と長期のレジリエンスの予測因 子の研究 感情制御は、幅広い領域にわたっての最適な機能として必要不可欠であり、ハイ リスクな環境においては、個々の子どもにとってさらに重要になってくるものと 思われる。幼少時代は一般的に感情制御が成長し発達する時期であると科学的な 根拠が示唆している一方、この軌跡からの逸脱の一因となるであろう要因を調査 研究する必要がある。1905人の子どもに対する前向き研究において、幼児期の期 間にわたって(月齢:14-36 ヶ月)感情制御の軌跡群の同定のために潜在クラス成 長分析(LCGA)を行い、子どもの気質、育児行動、環境リスクからその軌跡群の予 測因子を調査し、その同定群での小学5年時においてのレジリエンスの予測因子 を探究した。LGCAは、3つのクラスモデル−安定傾斜群、減退群、追い上げ群− を支持した。 子どもの否定的な情動性、肯定と否定の育児と、環境リスクが、 所属する群を予測した。これらの幼児期の軌跡群が、小学5年時における子ども のレジリエンス機能の予測となった。我々の結果は、感情制御の発達的モデルを 活用することの重要性を強調し、予防及び早期介入サービスのための有用な情報 を提供する。.在诸多领域, 情绪调节对实现最佳状态至关重要, 对于高危环境中的个体可能更为重要。虽然有证据表明, 儿童期通常是情绪调节生长发育的时期, 但需要研究可能导致偏离这一轨迹的因素。在一项针对1905名儿童的前瞻性研究中, 我们使用潜类别增长分析 (LCGA) 对幼儿时期 (14 - 36月龄) 的情绪调节轨迹组进行分类, 从儿童气质、育儿行为和环境风险中检查这些轨迹组的预测因子, 并从已分类的组中探索儿童五年级时的复原力预测因素。LGCA支持一个三级模型, 包括“稳定上升”组、“下降”组和“追赶”组。儿童消极情绪、父母积极和消极的育儿以及环境风险都预测了小组成员的身份。这些幼儿时期的轨迹组可预测儿童五年级时的复原功能。我们的发现强调了运用情绪调节发展模型的重要性, 并为预防和早期干预服务提供了启示。.أنماط نمو تنظيم العاطفة في مرحلة الطفولة: دراسة مؤشرات التغيير والاحتمال على المدى الطويل تنظيم العاطفة أمر بالغ الأهمية للأداء الأمثل في مجموعة متنوعة من المجالات، وربما يكون أكثر أهمية للأفراد في بيئات عالية المخاطرة. وفي حين تشير الأدلة إلى أن الطفولة هي عموما فترة نمو وتطور لتنظيم العاطفة، فإن البحث ضروري لدراسة العوامل التي قد تسهم في الانحرافات عن هذا المسار. في دراسة استطلاعية لـ 1905 طفل ، تم استخدام تحليل نمو الطبقة الكامنة(LCGA) لتحديد مجموعات مسارات تنظيم العاطفة عند الأطفال الصغار (العمر 14-36 شهرًا) ، ودراسة العوامل التي تتنبأ بمجموعات المسارات لمزاج الطفل ، وسلوكيات الأبوة والأمومة ، والمخاطر البيئية ، واستكشاف تنبؤات المرونة وقوة التحمل في الصف الخامس من المجموعات المحددة. وكشف تحليل LGCA نموذجًا من ثلاث فئات ، مع مجموعةIncline -Stable ، ومجموعة Decline ، ومجموعة-Catch pUتنبأت الانفعالية السلبية للطفل، والأبوة الإيجابية والسلبية، والمخاطر البيئية بعضوية المجموعة. وكانت مجموعات المسارات هذه في مرحلة الطفولة عوامل مؤشرة بالأداء المرن للأطفال في الصف الخامس. وتبرز النتائج التي توصلنا إليها أهمية استخدام نماذج نمو تنظيم المشاعر وتقدم تطبيقات عملية لخدمات الوقاية والتدخل المبكر.",0.695156162
https://openalex.org/W4386526791,10.1037/trm0000470,Posttraumatic growth and its relationship with posttraumatic stress symptoms following wildfires: A longitudinal study.,,0.694775084
https://openalex.org/W2796240618,10.1016/j.psychres.2018.03.086,Patterns of symptom change in major depression: Classification and clustering of long term courses,"To evaluate treatment effects in depression, it is important to monitor change during treatment and also to follow up for a reasonably long time. Describing the variability of symptom change trajectories is useful to better predict long-term status and to improve interventions. Outcome data (N_complete = 518, 4 time points, 1 year of observation time) from a large naturalistic multi-center study on the effects of inpatient and day hospital treatment of unipolar depression were used to identify clusters of symptom trajectories. Common outcome classifications and statistical methods of longitudinal cluster analysis were applied. However, common outcome classifications (in terms of e.g. remission, relapse or recurrence) were not exhaustive, as 49.3% of the trajectories could not be allocated to its classes. Longitudinal cluster analysis reveals 7 clusters (fast response, slow response, retarded response, temporary or persistent relapse, recurrence, and nonresponse). Nonresponse at the end of treatment was a predictor of poor outcome at long term follow up. The classification of patterns of symptom change in depression should be extended. Longitudinal cluster analysis seems a valid option to analyze outcome trajectories over time if a limited number of time points of measurement are available.",0.694638955
https://openalex.org/W3035072413,10.1007/s00415-020-09979-x,Mild traumatic brain injury recovery: a growth curve modelling analysis over 2 years,"An improved understanding of the trajectory of recovery after mild traumatic brain injury is important to be able to understand individual patient outcomes, for longitudinal patient care and to aid the design of clinical trials.To explore changes in health, well-being and cognition over the 2 years following mTBI using latent growth curve (LGC) modelling.Sixty-one adults with mTBI presenting to a UK Major Trauma Centre completed comprehensive longitudinal assessment at up to five time points after injury: 2 weeks, 3 months, 6 months, 1 year and 2 years.Persisting problems were seen with neurological symptoms, cognitive issues and poor quality of life measures including 28% reporting incomplete recovery on the Glasgow Outcome Score Extended at 2 years. Harmful drinking, depression, psychological distress, disability, episodic memory and working memory did not improve significantly over the 2 years following injury. For other measures, including the Rivermead Post-Concussion Symptoms and Quality of Life after Brain Injury (QOLIBRI), LGC analysis revealed significant improvement over time with recovery tending to plateau at 3-6 months.Significant impairment may persist as late as 2 years after mTBI despite some recovery over time. Longitudinal analyses which make use of all available data indicate that recovery from mTBI occurs over a longer timescale than is commonly believed. These findings point to the need for long-term management of mTBI targeting individuals with persisting impairment.",0.694616742
https://openalex.org/W2963514994,10.1016/j.ecresq.2019.05.001,Early elementary student-teacher relationship trajectories predict girls’ math and boys’ reading achievement,"Our goal was to identify trajectories in students’ relationships with their kindergarten, first, and second grade teachers, and to test whether the trajectories predict students’ achievement. To address this goal, each year, as students (N = 291) progressed from kindergarten to second grade, we assessed teachers’ reports on student-teacher-relationship closeness and conflict. We assessed achievement in second grade. We used latent class growth analyses to identify separate distinct trajectory classes of change for boys and girls in closeness and conflict. Boys were classified into 4 classes (stable-moderate, high-decreasing, decreasers, or increasers) for closeness and into 4 similar classes for conflict. Girls were classified into 3 classes (stable-high, decreasers, and increasers) for closeness, whereas only 2 classes (stable-low and decreasers) emerged for conflict. In general, girls benefited academically from a close student-teacher relationship in kindergarten, whereas boys benefited academically when they moved into a close, and away from a conflictual, relationship across kindergarten to second grade. The findings have implications for teacher trainings and programs designed to help children succeed in school.",0.694562385
https://openalex.org/W3131565927,10.1016/j.jpsychires.2021.02.040,Trajectories of symptoms of anxiety and depression among people on sick leave with mood or anxiety disorders: Secondary analysis from a randomized controlled trial,"Depression and anxiety are heterogenous disorders often combined into one entity in studies. Few studies have compared trajectories of depression and anxiety among clinically ill. We aimed to identify specific trajectories of depression, and anxiety and predictors of trajectory membership. Latent growth mixture modelling was carried out on data from the IPS-MA trial (n = 261), a supported employment intervention for people with mood or anxiety, to identify trajectories of depression and anxiety. Logistic regression was used to estimate predictors for trajectory membership. Associations between trajectory class and remission of comorbid depression or anxiety and return to work were also tested. We identified three trajectories of depression and anxiety symptoms respectively; moderate-decreasing (60%), moderate-stable (26%), and low-stable (14%) depression and mild-decreasing (59%), moderate-decreasing (33%), and moderate-stable (8%) anxiety. The depression model showed low precision in class separation (entropy 0.66), hence, predictors of class membership were not estimated. For anxiety, lower age and higher levels of depressive symptoms were associated with a less desirable trajectory. Remission of comorbid depressive symptoms after two years differed significantly between classes (p < 0.000). Fewer had returned to work in the two moderate classes compared to the mild-decreasing anxiety class. Depression model not reliable. Only 80% of participants from original study included. Not able to distinguish between anxiety disorders. Trajectories of anxiety confirm that, even after two years, a rather large proportion in the moderate-stable class had symptoms of moderate anxiety, moderate comorbid depressive symptoms, and less probability of having returned to work. ClinicalTrials.govNCT01721824.",0.694393681
https://openalex.org/W1755933041,10.1007/s10549-015-3563-4,"Depressive episodes, symptoms, and trajectories in women recently diagnosed with breast cancer","Depression carries serious psychosocial, physical, and economic consequences for cancer survivors. Study goals were to characterize patterns and predictors of depressive symptoms and major depressive episodes in recently diagnosed breast cancer patients. Consecutively recruited women (N = 460) completed a validated interview (CIDI) and questionnaire measure (CES-D) of depression within 4 months after invasive breast cancer diagnosis and at six additional assessments across 12 months. Outcomes were major depressive episodes, continuous symptom scores, and latent symptom trajectory classes. Across 12 months, 16.6 % of women met criteria for a major depressive episode. Unemployment predicted depressive episodes after other correlates were controlled. Distinct trajectory classes were apparent: an estimated 38 % of women had chronically elevated symptoms (High trajectory), 20 % recovered from elevated symptoms (Recovery), and 43 % had lower symptoms (Low and Very Low trajectories). Although 96 % of episodes occurred in the High or Recovery classes, 66 % of women in the High trajectory did not have an episode. Women in the Low (vs High) trajectory were more likely to be older, retired, more affluent, and have fewer comorbid diseases and briefer oncologic treatment. Women in the Recovery trajectory (vs High) were more likely to be married and more affluent and have fewer comorbid diseases. Assuming available therapeutic resources, assessment of both depressive symptoms and episodes over several months after diagnosis is important. Identification of patients at risk for persistently high depressive symptoms (e.g., younger, longer treatment course) opens targeted opportunities to prevent and promote rapid recovery from depression.",0.69414635
https://openalex.org/W1615668398,10.1016/j.adolescence.2015.07.011,Brief report: Examining children's disruptive behavior in the wake of trauma – A two‐piece growth curve model before and after a school shooting,"Abstract School shootings may have serious negative impacts on children years after the event. Previous research suggests that children exposed to traumatic events experience heightened fear, anxiety, and feelings of vulnerability, but little research has examined potential aggressive and disruptive behavioral reactions. Utilizing a longitudinal dataset in which a local school shooting occurred during the course of data collection, this study sought to investigate whether the trajectory of disruptive behaviors was affected by the shooting. A two‐piece growth curve model was used to examine the trajectory of disruptive behaviors during the pre‐shooting years (i.e., piece one) and post‐shooting years (i.e., piece two). Results indicated that the two‐piece growth curve model fit the data better than the one‐piece model and that the school shooting precipitated a faster decline in aggressive behaviors. This study demonstrated a novel approach to examining effects of an unexpected traumatic event on behavioral trajectories using an existing longitudinal data set.",0.694102926
https://openalex.org/W2804384196,10.1111/camh.12279,Trajectories and predictors of risk for mental health problems throughout childhood,"Background Children fluctuate in their risk for mental health‐related problems. While children have demonstrated consistent trajectories for various types of mental health problems, the existence of developmental trajectories of overall risk of mental health problems has not been explored. This study aimed to identify distinct trajectories of overall mental health risk among children from ages 4–12 years. A secondary objective was to identify predictors of the mental health risk trajectories. Method Data from the first five waves of the Longitudinal Study of Australian Children ( LSAC ) were used to assess mental health risk and potential predictors. The primary parent ( n = 3717) completed questionnaires, time‐use diaries, and face‐to‐face interviews over the five waves. Growth mixture modeling was used to identify distinct latent trajectories of mental health risk. Multinomial logistic regression was used to identify predictors of the trajectories. Results Six distinct trajectories of mental health risk were identified: Low Difficulty (72.9%), Improvers (9.7%), Decliners (7.9%), Early Decliners/Late Improvers (4.7%), Early Improvers/Late Decliners (2.7%), and High Difficulty (2.2%). Child sex, sociability, parental warmth, sports participation, and household income were identified as significant predictors of mental health trajectories. Conclusions There are distinct trajectories of overall risk for mental health problems during childhood. Research should focus on the High Difficulties group and the Early Improvers/Late Decliners group to address the predictors and improve access to early mental health services.",0.693780437
https://openalex.org/W2925103155,10.1186/s12888-018-1996-0,"Long-term psychological distress of Bosnian war survivors: an 11-year follow-up of former displaced persons, returnees, and stayers","Research on the long-term mental health consequences of war and displacement among civilians who live in post-conflict countries is rare. The aim of this study was to examine the developmental trajectories and predictors of general psychological distress in three samples of Bosnian war survivors over an 11-year period. In 1998/99, about three years after the war in Bosnia and Herzegovina, a representative sample of 299 adult Sarajevo citizens was examined in three subsamples: individuals who had stayed in Sarajevo throughout the siege, individuals who had been internally displaced, and refugees who had returned. Of the 138 study participants who could be located 11 years later, 100 were re-assessed (71%) using the Brief Symptom Inventory. Over time, psychological symptoms and general psychological distress decreased in those survivors who had stayed and increased in returnees. Former displaced persons did not show any significant changes. After controlling for other factors, cumulative trauma exposure before and during the war predicted general psychological distress at baseline. Eleven years later, higher trauma exposure during and after the war, returnee status, and more current stressors were all associated with higher levels of general psychological distress. Levels of psychological symptoms remained high in three subsamples of Bosnian war survivors. The differential symptom trajectories may correspond to distinct war experiences and contemporary stressors. Still, the cumulative effect of war traumata on mental distress persisted more than a decade after war and displacement, although the influence of current stressors seemed to increase over time.",0.693709917
https://openalex.org/W4285086588,10.21203/rs.3.rs-1823486/v1,"Examining bidirectional associations between perceived social support and psychological symptoms in the context of stressful event exposure: A prospective, longitudinal study","Abstract Background After stressful event exposure, higher perceived social support is a well-established correlate of decreased risk for psychological symptoms, including depressive, anxiety and posttraumatic stress (PTS) symptoms. However, longitudinal data on the direction of this association and the stability of perceived social support are scarce and have yielded mixed results, with a particular lack of prospective studies. We aimed to investigate changes in perceived social support and bidirectional associations between perceived social support and psychological symptoms in a prospective, longitudinal study. Methods A sample of German soldiers was assessed before and after deployment to Afghanistan. Group-based trajectory modelling was used to investigate the stability of perceived social support and to identify possible distinguishable trajectories of perceived social support. Bidirectional associations between perceived social support (general and workplace) and psychological symptoms (depressive, anxiety and PTS) were examined using gamma regressions. Results Average levels of perceived general social support did not change, while perceived workplace social support increased slightly (t(344) = 5.51, p &lt; .001). There were no distinguishable trajectories of perceived social support. Higher perceived general (Mean ratio ( MR) = 0.84, 95% CI = [0.74, 0.95]) and workplace social support ( MR = 0.82, 95% CI = [0.72, 0.92]) predicted lower depressive symptoms, but not anxiety or PTS symptoms. Only higher PTS ( MR = 0.95, 95% CI = [0.91, 0.99]) and higher depressive symptoms ( MR = 0.96, 95% CI = [0.93, 0.99]) predicted lower perceived general social support. Conclusions Perceived social support can remain relatively stable under exposure to environmental stressors such as military deployment. Higher perceived social support could protect against depressive symptoms via a stress-buffering mechanism, while support may need to be more tailored to individual needs for a protection against PTS symptoms. Individuals with elevated depressive and PTS symptoms might have impaired abilities or opportunities to access social support after stressful event exposure. Future studies could investigate distressing social emotions and associated maladaptive social cognitions as possible mechanisms in the association between symptoms and lower perceived social support. Especially with respect to PTS symptoms, future studies could focus on conditions that enable individuals to benefit from social support.",0.693654901
https://openalex.org/W2942111137,10.1037/ort0000418,The influence of flood exposure and subsequent stressors on youth social-emotional health.,"Most disaster mental health research focuses on the relationship between disaster exposure and distress, often neglecting its influence on social-emotional health, despite implications for resilience and well-being after the disaster. Following multiple floods in Texas, a sample of 486 youth aged 10-19 years old (M = 13.74 years, SD = 2.57; 52.9% male) completed measures of disaster exposure, life stressors since the disaster, and social-emotional health. Using mixture regression modeling, we examined differences in the relationship between life stressors and social-emotional health across latent classes of disaster exposure (high, moderate, community, and low exposure). After accounting for mean levels of life stressors, the mean levels of social-emotional health did not differ across exposure classes; however, the strength of the relationship between life stressors and social-emotional health did. Youth in the high exposure group had the highest mean level of life stressors since the disaster. Thus, each additional life stressor did not result in changes in social-emotional health, suggesting saturated stress levels. For youth in the moderate and community exposure classes, increases in life stressors did lower social-emotional health, perhaps pushing them into stress overload. For the low exposure group, life stressors did not have an influence. This has implications for postdisaster mental health screening and support, tailored by levels of exposure and attuned to ongoing stressors that may impact long-term social-emotional health. (PsycINFO Database Record (c) 2020 APA, all rights reserved).",0.693262816
https://openalex.org/W4212987079,10.1080/10503307.2022.2040751,Trajectories of change in general psychopathology levels among depressed adolescents in short-term psychotherapies,"to identify and describe trajectories of change in general psychopathology (p) levels among depressed adolescents who received one of three types of short-term therapies (namely Cognitive-Behavioural Therapy, Short-Term Psychoanalytic Psychotherapy, and a Brief Psychosocial Intervention).Participants were 465 adolescents with MDD who participated in an RCT comparing three treatments for depression. Narrow-band measures of depression, anxiety, obsessions-compulsions, and conduct problems were assessed at six-time points, and bifactor analysis was performed to extract p factor scores. These scores were submitted to Latent Class Growth Analyses to identify patterns of change over time.Three different trajectories of change in p were identified. Two trajectories displayed reductions in p across time-points: one a rapid decrease, and the other slower but steady improvement. The third trajectory indicated a limited decrease in p up until the 12th week after baseline but no further improvement at subsequent time-points. Patients' baseline p significantly predicted their outcome trajectories.Exploring change in p seemed to describe more parsimoniously the patients' outcomes than the narrow-band assessment of depressive symptoms. Patients with high baseline p were more likely to have poorer outcomes, potentially indicating a need to develop more intensive and tailored treatments for this population.",0.693018885
https://openalex.org/W4220821326,10.1007/s11764-022-01190-3,Trajectories of cognitive symptoms and associated factors in cancer survivors after return to work: an 18-month longitudinal cohort study,"Abstract Purpose Cognitive symptoms affect cancer survivors’ functioning at work. To date, cognitive symptoms trajectories in working cancer survivors and the factors associated with these trajectories have not been examined. Methods Data from a heterogeneous group of working cancer survivors ( n = 379) of the longitudinal “Work-Life-after-Cancer” study, linked with Netherlands Cancer Registry data, were used. The Cognitive Symptom Checklist-Work was administered at baseline (within the first 3 months after return to work), 6-, 12-, and 18-month follow-up to measure self-perceived memory and executive function symptoms. Data were analyzed using group-based trajectory modeling. Results Four trajectories of memory and executive function symptoms were identified. All memory symptoms trajectories were stable and labeled as “stable-high” (15.3% of the sample), “stable-moderately high” (39.6%), “stable-moderately low” (32.0%), and “stable-low” (13.0%). Executive function symptoms trajectories changed over time and were labeled as “increasing-high” (10.1%), “stable-moderately high” (32.0%), “decreasing-moderately low” (35.5%), and “stable-low” (22.4%). Higher symptoms trajectories were associated with older age, longer time from diagnosis to return to work, more quantitative work demands, and higher levels of depressive symptoms at baseline. Conclusions In cancer survivors who returned to work, four cognitive symptoms trajectory subgroups were identified, representing different but relatively stable severity levels of cognitive symptoms. Implications for Cancer Survivors To identify cancer survivors with higher symptoms trajectories, health care providers should assess cognitive symptoms at baseline after return to work. In case of cognitive symptoms, it is important to also screen for psychological factors to provide appropriate guidance.",0.692870616
https://openalex.org/W3044246577,10.3389/fpsyg.2020.01575,Positive Affect Over Time and Emotion Regulation Strategies: Exploring Trajectories With Latent Growth Mixture Model Analysis,"The influence of Positive Affect (PA) on people’s well-being and happiness and the related positive consequences on everyday life have been extensively described by positive psychology in the past decades. This study shows an application of Latent Growth Mixture Modeling (LGMM) to explore the existence of different trajectories of variation of PA over time, corresponding to different groups of people, and to observe the effect of emotion regulation strategies on these trajectories. We involved 108 undergraduates in a one-week daily on-line survey, assessing their PA. We also measured their emotion regulation strategies before the survey. We identified three trajectories of PA over time: a constantly high PA profile, an increasing PA profile, and a decreasing PA profile. Considering emotion regulation strategies as covariates, reappraisal showed an effect on trajectories, and on class membership, whereas suppression regulation strategy did not.",0.692813107
https://openalex.org/W2688369578,10.1080/13607863.2017.1339776,Gender differences in the trajectory classes of depressive symptoms in Korean older adults,"This study aimed (1) to identify gender-specific heterogeneous longitudinal patterns of depressive symptoms, (2) to explore the effects of economic status and various health conditions as risk factors in depressive symptom trajectories.Data came from the Korean Longitudinal Study of Aging (2006-2012) focuing on older adults aged 65 and older. Latent class growth analysis was used to identify the depressive symptom trajectory groups. Multinomial logistic regression was used to examine the association between economic and health status changes and the depresison trajectories.Among older women, three change groups were identified: stable low, stable high, and moderate but slightly increasing groups. Among older men, four groups were found: stable low, moderate but rapidly increasing, high but decreasing, and moderate but slightly increasing groups. Among women, poverty experience and sustained poor health, particularly constantly low cognition, were significantly associated with the stable high group. Among men, deteriorating economic and health status were significant predictors of membership in the most vulnerable subgroup, the moderate but rapidly increasing group.This study demonstrated among older adults, depressive symptoms change heterogeneously by gender. Identification of the most at risk subgroups among older men and women provides important initial empirical information to target clinical programs and policy development.",0.692666485
https://openalex.org/W3167147739,10.1093/ntr/ntab128,A Group-Based Modeling Approach to Identify Developmental Trajectories of Nicotine Dependence Among Lebanese Adolescents Waterpipe Smokers,"Adolescence represents a critical period in which nicotine dependence (ND) symptoms are developing. Little is known about waterpipe (WP) smoking and developmental trajectories of ND criteria across adolescence.Here, we aimed to identify ND trajectories from early- to late-adolescence in current (past 30 days) WP smokers and examine baseline correlates of each identified trajectory, using the International Classification of Diseases, 10th Revision (ICD-10). The analytical sample consisted of 278 current WP smokers from eight waves of an ongoing longitudinal cohort of eighth to ninth graders in Lebanon. Group-based trajectory modeling was estimated to identify trajectory classes for ICD-10-ND criteria over ages 11-18.A group-based modeling approach yielded a four-class solution that best fit the data and reflected differences in the timing of ND onset during adolescence: no-onset of ND (43.9%), early-onset (16.2%), mid-onset (26.6%), and late-onset (13.3%) of ND criteria. Having a less-educated mother (adjusted odds ratio [aOR] = 4.08, 95% confidence interval [95% CI] = 1.01% to 16.53%) and siblings who smoke WP (aOR = 3.95, 95% CI = 1.08% to 14.42%), exposure to favorite WP-specific advertisements (aOR = 3.33, 95% CI = 1.03% to 10.85%), and being a novelty seeker (aOR = 1.12, 95% CI = 1.02% to 1.23%) were associated with early-onset of ND. Daily (aOR = 3.48, 95% CI = 1.08% to 11.23%) or weekly (aOR = 2.20, 95% CI = 1.05% to 4.62%) WP smokers (vs. monthly) and having higher stress level (aOR = 1.07, 95% CI = 1.00% to 1.14%) were associated with mid-onset trajectory. Believing that WP smoking is not harmful to health (aOR = 0.11, 95% CI = 0.02% to 0.82%) and spending less than 60 minutes on a WP smoking session (aOR = 5.62, 95% CI = 1.20% to 26.44%) were associated with late-onset ND trajectory class.Monitoring the development of ND trajectories among WP smokers may identify an individual as belonging to one of these four groups with distinct individual and socioenvironmental factors and allow the individual and health care providers opportunities to inform initiate on-time WP-specific tailored prevention and cessation interventions.The results from this study showed a four-class trajectory of ICD-10-ND criteria and suggested that every ND trajectory class during adolescence could have distinctive characteristics and therefore provides new insights into the process of ND in terms of when and what specific interventions are needed to curb the development of ND and long-term WP smoking among youth.",0.692632908
https://openalex.org/W4236903839,10.31234/osf.io/qhs6b,Developmental trajectories of ADHD symptoms in a large population-representative longitudinal study,"Background: Previous research has suggested that there is substantial heterogeneity in the developmental trajectories of ADHD symptoms. Sometimes qualitative distinctions between trajectories with different ages of onset and/or patterns of remission are made; however, little is known about the predictors and broader clinical meaningfulness of these candidate ‘developmental subtypes’ of ADHD symptoms. Methods: We applied latent class growth analysis to data from the UK Millennium Cohort Study (MCS; N=11,316; ages 3,5,7,11 and 14) to evaluate whether developmental trajectories of ADHD symptoms differing in early life predictors could be identified. Our optimal model included six trajectory groups, labelled unaffected (34.9% of the sample), mildly affected (24.1%), subclinical remitting (12.8%), pre-school onset partially remitting (14.1%), developmentally increasing (7.6%), and pre-school onset persistent (6.4%). Results: Factors such as gender, conduct problems, cognitive ability, maternal education, premature birth, peer problems, and school readiness scores differentiated between specific ADHD symptom trajectories. Conclusions: Taken together, our findings provide preliminary evidence that distinguishing different trajectories of ADHD symptoms could be clinically informative.",0.692383854
