id,doi,title,abstract,rank
https://openalex.org/W3042552975,10.1037/ort0000487,Associations between children’s self-system functioning and depressive and posttraumatic stress symptoms following disaster.,"This study examined correlates of posttraumatic stress symptoms (PTSS) and depressive symptoms among 6- to 10-year-olds affected directly by Hurricane Katrina and its aftermath. Research on the sequelae of disaster exposure for children has focused largely on aspects that contribute to increased distress or risk for disorder; fewer studies have investigated influences that may serve a positive function. This study sought to address that gap by examining the association between key children's socioemotional resources reflecting the self-system (perceived competence, future expectations, coping competency beliefs) and postdisaster symptomatology (PTSS, depressive symptoms) at approximately 12 and 22 months posthurricane. Participants included 66 caregiver-child dyads at Time 1 (T1) and 51 at Time 2 (T2), recruited in Louisiana and Mississippi. Study results indicate that higher levels of child self-system resources and self-views were associated with lower symptom levels. Although results were mixed across time points, the study's key findings were: (a) children's T1 levels of coping competency beliefs predicted lower PTSS at T2; and (b) children's positive future expectations at T1 predicted lower levels of depressive symptoms at T2. Results support the value of incorporating child socioemotional resource variables in disaster research and building on children's self-system resources via intervention pre- and postdisaster. (PsycInfo Database Record (c) 2020 APA, all rights reserved).",40
https://openalex.org/W2756522060,10.3724/sp.j.1041.2017.01428,"Longitudinal linkages between social support, posttraumatic stress disorder, and posttraumatic growth among primary school students after the Ya' an earthquake",,40
https://openalex.org/W2044211107,10.1097/htr.0000000000000048,Factors Influencing Self-Awareness Following Traumatic Brain Injury,"Objective: To examine self-awareness and injury-related, emotional and demographic factors across acute/subacute (3-12 months), medium-term (24–60 months), and long-term (120-240 months) time periods after traumatic brain injury (TBI), because unawareness of injury-related changes can affect engagement in rehabilitation and functional outcomes. Participants: A total of 168 individuals with mild to severe TBI and 105 of their close others. Main Outcomes Measures: Awareness Questionnaire (AQ) and Hospital Anxiety and Depression Scale. Design: Cross-sectional study. Results: There were no significant differences in awareness as a function of time postinjury, except for the AQ motor/sensory domain wherein individuals with TBI at longer time periods displayed increased awareness of deficits than those at earlier time periods. Greater patient-other AQ discrepancy scores (interpreted as lower patient awareness) were associated with longer posttraumatic amnesia duration in the individual with TBI and also with increased self-reported depressive symptoms in the close others. Conversely, smaller AQ discrepancy scores (interpreted as better awareness) were associated with increased self-reported depressive symptoms by the individuals with TBI. Conclusion: This study highlights the limitations of using discrepancy scores to measure awareness, as ratings of injury-related changes are influenced by the mood of the individual with TBI and the close other, as well as by injury severity.",40
https://openalex.org/W3217795607,10.1038/s41398-021-01719-7,Cortical complexity in world trade center responders with chronic posttraumatic stress disorder,"Approximately 23% of World Trade Center (WTC) responders are experiencing chronic posttraumatic stress disorder (PTSD) associated with their exposures at the WTC following the terrorist attacks of 9/11/2001, which has been demonstrated to be a risk factor for cognitive impairment raising concerns regarding their brain health. Cortical complexity, as measured by analyzing Fractal Dimension (FD) from T1 MRI brain images, has been reported to be reduced in a variety of psychiatric and neurological conditions. In this report, we hypothesized that FD would be also reduced in a case-control sample of 99 WTC responders as a result of WTC-related PTSD. The results of our surface-based morphometry cluster analysis found alterations in vertex clusters of complexity in WTC responders with PTSD, with marked reductions in regions within the frontal, parietal, and temporal cortices, in addition to whole-brain absolute bilateral and unilateral complexity. Furthermore, region of interest analysis identified that the magnitude of changes in regional FD severity was associated with increased PTSD symptoms (reexperiencing, avoidance, hyperarousal, negative affect) severity. This study confirms prior findings on FD and psychiatric disorders and extends our understanding of FD associations with posttraumatic symptom severity. The complex and traumatic experiences that led to WTC-related PTSD were associated with reductions in cortical complexity. Future work is needed to determine whether reduced cortical complexity arose prior to, or concurrently with, onset of PTSD.",40
https://openalex.org/W3092659509,10.1002/jts.22609,The Impact of Hazardous Drinking Among Active Duty Military With Posttraumatic Stress Disorder: Does Cognitive Processing Therapy Format Matter?,"Abstract This study was a secondary data analysis of clinical trial data collected from 268 active duty U.S. military service members seeking cognitive processing therapy (CPT) for posttraumatic stress disorder (PTSD) at Fort Hood, Texas, related to combat operations following September 11, 2001. Our primary aim was to evaluate changes in PTSD symptom severity and alcohol misuse as a function of baseline hazardous drinking and treatment format (i.e., group or individual). At baseline and posttreatment, PTSD was assessed using the PTSD Symptom Scale–Interview Version and PTSD Checklist for DSM‐5 . Hazardous drinking was categorically defined as an Alcohol Use Disorder Identification Test total score of 8 or higher. Employing intent‐to‐treat, mixed‐effects regression analysis, all groups reported reduced PTSD symptom severity, Hedges’ g s = −0.33 to −1.01, except, unexpectedly, nonhazardous drinkers who were randomized to group CPT, Hedges’ g = −0.12. Hazardous drinkers who were randomized to individual therapy had larger reductions in PTSD symptoms than nonhazardous drinkers who were randomized to group CPT, Hedges’ g = −0.25. Hazardous drinkers also reported significant reductions in alcohol misuse, regardless of treatment format, Hedges’ g s = −0.78 to −0.86. This study builds upon an emerging literature suggesting that individuals with PTSD and co‐occurring alcohol use disorder can engage successfully in CPT, which appears to be an appropriate treatment for these individuals whether it is delivered individually or in a group format. However, as a portion of participants remained classified as hazardous drinkers at posttreatment, some individuals may benefit from integrated treatment.",40
https://openalex.org/W4319336197,10.1186/s43045-023-00286-5,Impact of chronic war trauma exposure on PTSD diagnosis from 2006 -2021: a longitudinal study in Palestine,"Abstract Background Trauma and Post-Traumatic Stress Disorders (PTSD) are a common result of the occurrence of natural and man-made disasters, the refugees are one of these traumas in which some resulted from political conflicts. Today, Palestinians are the largest refugee population in the world after the Nakba in 1948. This study aims to discover the impact of chronic war traumas on PTSD diagnosis and symptoms from 2006 to 2021. The current study is a follow-up of 607 adolescents and adults, aged between 10–30 years of which are also those children who participated in the 2006 study. This research used an adapted PTSD scale (PTSD-SRII, 33 items) from a validated original questionnaire developed by Altawil in 2008 to measure PTSD based on symptoms reported in DSM-IV and ICD-10. Results The main findings show at least 97.2% of participants had experienced at least 6 traumatic experiences up to the year 2006 and 100% of the participants were exposed to traumas in 2021. This study found four categories of responses to chronic war trauma: (a) Acute group ( n = 321, 52.9%) shows high PTSD symptoms in 2006 and in 2021; (b) Remitters group ( n = 54, 8.9%) shows high PTSD symptoms in 2006 but did not show significant PTSD symptoms in 2021; (c) Delayed group ( n = 204, 33.6%) shows no PTSD symptoms in 2006 but showed significant PTSD symptoms in 2021; (d) Resilient group ( n = 28, 4.6%) had no PTSD symptoms in 2006 and did not show PTSD symptoms in 2021. Conclusions The authors conclude that Palestinian children, youth, adults and their families in the Gaza Strip are continually at a huge risk of developing PTSD and other psychological problems. This means that Palestinians will suffer for a long time from PTSD, which should be called Chronic Traumatic Stress Disorder (CTSD) rather than PTSD. This PTSD or CTSD cannot be changed unless the root of the problem is solved by ending the 74 years of living under occupation.",40
https://openalex.org/W3022004049,10.1017/s0033291720001208,"Post-traumatic stress disorder and the association with overweight, obesity, and weight change among individuals exposed to the World Trade Center disaster, 2003–2016","Abstract Background Among Veterans, post-traumatic stress disorder (PTSD) has been shown to be associated with obesity and accelerated weight gain. Less is known among the general population. We sought to determine the impact of PTSD on body mass index (BMI) and weight change among individuals with exposure to the World Trade Center (WTC) disaster. Methods We examined individuals from the WTC Health Registry. PTSD symptoms were assessed on multiple surveys (Waves 1–4) using the PTSD Checklist-Specific. Three categories of post-9/11 PTSD were derived: no, intermittent, and persistent. We examined two outcomes: (1) Wave 3 BMI (normal, overweight, and obese) and (2) weight change between Waves 3 and 4. We used multivariable logistic regression to assess the association between PTSD and BMI ( N = 34 958) and generalized estimating equations to assess the impact of PTSD on weight change ( N = 26 532). Sex- and age-stratified analyses were adjusted for a priori confounders. Results At Wave 3, the observed prevalence of obesity was highest among the persistent (39.5%) and intermittent PTSD (36.6%) groups, compared to the no PTSD group (29.3%). In adjusted models, persistent and intermittent PTSD were consistently associated with a higher odds of obesity. Weight gain was similar across all groups, but those with persistent and intermittent PTSD had higher estimated group-specific mean weights across time. Conclusions Our findings that those with a history of PTSD post-9/11 were more likely to have obesity is consistent with existing literature. These findings reaffirm the need for an interdisciplinary focus on physical and mental health to improve health outcomes.",40
https://openalex.org/W2560026994,10.1111/psyp.12795,Trauma‐related dissociation: Psychological features and psychophysiological responses to script‐driven imagery in borderline personality disorder,"Abstract Defense reactions to threatening situations are vital adaptations to stress that protect organisms from injury and ensure survival. We retrospectively investigated the role of peritraumatic dissociation (PD) in the occurrence of severe psychopathology and dissociative patterns of reactions in borderline personality disorder (BPD). We recruited 28 patients with a clinical diagnosis of BPD and 15 healthy controls. The BPD group was divided according to the level of PD (low vs. high): BPD and PD ( n = 15) and BPD only ( n = 13). We conducted an extensive investigation of history of trauma, clinical status, and measurements of emotional and physiologic responses to recall of personalized aversive experiences. Participants with BPD and high PD displayed highest degrees of trauma exposure and clinical symptoms. Their significant heart rate decline during the imagery of personal traumatic events was opposed to the heart rate increases exhibited by the other two groups and may indicate a dissociative reaction pattern. Skin conductance responses did not differentiate between groups. Several emotional responses to imagery also reinforced the idea that PD may play a role in memory processing of traumatic events and thus in the aggravation and maintenance of symptoms in particularly severe forms of BPD. Within a stepwise linear regression analysis, the best model for trauma‐evoked heart rate responses included PD and borderline symptoms, but no measures of state or trait dissociation. Our findings may provide initial evidence of an evolutionary model of peritraumatic reaction stages evolving from arousal to dissociation.",41
https://openalex.org/W2300456625,10.1007/978-3-319-18866-9_10,Severe Stress and Anxiety Disorders in Adolescence: The Long-Term Effects of Disasters,,41
https://openalex.org/W4280589902,10.1037/fsh0000703,Parent resilience after young child minor burn injury.,"Pediatric burn injuries are common injuries that are traumatic for the child and their families. Although many families report high amounts of distress soon after injury, most are resilient and do not continue to experience prolonged psychosocial problems. The aim was to identify factors associated with parent resilience after pediatric burn injury.Fifty-seven parents of young children (< 5 years old) enrolled in a longitudinal assessment study. Baseline evaluations were conducted within 1 week of injury and included a medical chart review and parent self-report measures of resilience, social support, family functioning, and coping. Follow-up measurement of parent traumatic stress was measured 3 months after injury. We examined baseline resilience, positive emotionality, social support, family functioning, and problem-solving coping behaviors for relationships to traumatic stress.Parent resilience at baseline was associated with lower rates of parent traumatic stress symptoms at follow-up. Lower rates of traumatic stress were more common in parents of older children with more trait-level resilience, more social support, and more planning problem-solving behaviors at baseline.Baseline resilience characteristics are associated with less traumatic stress for parents several months after the injury. Findings can be used to develop screening strategies and interventions that address planning and problem-solving and emphasize social support. (PsycInfo Database Record (c) 2022 APA, all rights reserved).",41
https://openalex.org/W2128179493,10.1002/jts.22046,"The Cycle of Violence: Associations Between Exposure to Violence, Trauma‐Related Symptoms and Aggression—Findings from Congolese Refugees in Uganda","War-related trauma exposure has been linked to aggression and enhanced levels of community and family violence, suggesting a cycle of violence. Reactive aggression--an aggressive reaction to a perceived threat--has been associated with posttraumatic stress disorder (PTSD). In contrast, appetitive aggression--a hedonic, intrinsically motivated form of aggression--seems to be negatively related to PTSD in offender and military populations. This study examined the associations between exposure to violence, trauma-related symptoms and aggression in a civilian population. In semistructured interviews, 290 Congolese refugees were questioned about trauma exposure, PTSD symptoms, and aggression. War-related trauma exposure correlated positively with exposure to family and community violence in the past month (r = .31, p < .001), and appetitive (r = .18, p = .002) and reactive aggression (r = .29, p < .001). The relationship between war-related trauma exposure and reactive aggressive behavior was mediated by PTSD symptoms and appetitive aggression. In a multiple sequential regression analysis, trauma exposure (β = .43, p < .001) and reactive aggression (β = .36, p < .001) were positively associated with PTSD symptoms, whereas appetitive aggression was negatively associated (β = -.13, p = .007) with PTSD symptoms. Our findings were congruent with the cycle of violence hypothesis and indicate a differential relation between distinct subtypes of aggression and PTSD.",41
https://openalex.org/W2345666219,10.1027/1614-0001/a000185,"Social Support, Emotional Intelligence, and Posttraumatic Stress Disorder Symptoms","Abstract. Exposure to traumatic events and the associated risk of developing Posttraumatic stress disorder (PTSD) symptoms is a significant and overlooked concern in the college population. It is important for current research to identify potential protective factors associated with the development and maintenance of PTSD symptoms unique to this population. Emotional intelligence and perceived social support are two identified protective factors that influence the association between exposure to traumatic events and PTSD symptomology. The current study examined the mediating role of social support in the relationship between emotional intelligence and PTSD symptoms. Participants included 443 trauma-exposed university students who completed online questionnaires. The results of this study indicated that social support mediates the relationship between emotional intelligence and reported PTSD symptoms. Thus, emotional intelligence is significantly associated with PTSD symptoms and social support may play an integral role in the relationship between emotional intelligence and PTSD. The current study is the first to investigate the role of social support in the relationship between emotional intelligence and PTSD symptoms. These findings have important treatment and prevention implications with regard to PTSD.",41
https://openalex.org/W4224254859,10.1002/smi.3153,Changes in perceived stress during the COVID‐19 pandemic among American veterans,"American veterans are a population that suffer from both context specific stressors as well as many population-specific major-life events. The present exploratory study utilises a longitudinal cohort of 1230 U.S. veterans surveyed from February 2020 through February 2021. We sought to understand heterogeneity in perceived stress, using growth mixture modelling, over this time period, how COVID-specific factors such as negative reactions to the pandemic, loneliness, and employment disruptions influence perceived stress trajectories, and how veterans vary across distal outcomes including posttraumatic stress disorder (PTSD), pain, depression, sleep problems, physical health, and alcohol use disorder. Results revealed a 4-class solution: Stable High, Stable Low, Steady Increasing, and Steady Decreasing classes. In terms of COVID specific factors, negative reactions to COVID were consistently associated with perceived stress for those in the Stable High and Steady Increasing classes whereas loneliness was associated with stress trajectories for all emergent classes. Finally, in terms of our distal outcomes, results showed a relatively robust pattern with veterans in the Stable High or Steady Increasing classes reporting worse scores across all outcomes including PTSD, pain, sleep problems, physical health, depression, and alcohol use disorder. Understanding the interplay between existing vulnerabilities, ongoing stressors, and behavioural health outcomes among veterans is crucial for prevention and intervention efforts.",41
https://openalex.org/W3172072789,10.1017/s0954579421000213,Posttraumatic stress disorder and growth: Examination of joint trajectories in children and adolescents,"Positive health endpoints are not the opposite of negative endpoints. Previous studies examining posttraumatic stress disorders (PTSD) and posttraumatic growth (PTG) trajectories have overlooked the co-existence of PTSD and PTG, making it difficult to accurately distinguish individuals with various posttraumatic presentations, causing the effects of targeted interventions to be discounted. To fill this gap, the current study sought to examine joint PTSD and PTG trajectories in children and adolescents. Eight hundred and seventy-six Chinese children and adolescents were recruited to complete self-report questionnaires 6, 12, and 18 months after the Ya'an earthquake. Multiple-process growth mixture modeling analysis was used to test the study proposal. Five distinct joint PTSD and PTG trajectory types were found: recovery, growth, struggling, resistant, and delayed symptoms. Female students and students who felt trapped or fearful were more likely to be in the struggling group, and students who experienced injury to themselves or family members were more likely to belong to the delayed symptom group. These findings suggest that postdisaster psychological services should be provided to relieve delayed symptoms in individuals who experience injury to themselves or their family members, and individuals in the struggling group should be supported to achieve growth.",41
https://openalex.org/W2975252873,10.1080/20008198.2019.1654781,Mental health outcomes and alcohol consumption among UK military spouses/partners: a comparison with women in the general population,"Background: Military families can experience unique stressors that may contribute towards poorer well-being among the spouses/partners of Service personnel. However, there is little UK research regarding mental health or alcohol consumption among this population. Objective: This study examined mental health outcomes (probable depression and post-traumatic stress disorder (PTSD)) and alcohol consumption among UK military spouses/partners compared to women in the general population. Associations with military and socio-demographic characteristics were examined. Method: Survey data from 405 female spouses/partners of current and former UK Service personnel participating in a study of military-connected children (2010-2012) was analysed. Comparisons to women in the general population were made using the 2007 Adult Psychiatric Morbidity Survey (n = 1594). Results: Compared to women from the general population, military spouses/partners were significantly more likely to meet criteria for probable depression (adj. OR 2.50 (95% CI 1.52-4.11)). There was no significant difference regarding probable PTSD. Spouses/partners were significantly more likely to meet criteria for hazardous alcohol consumption (adj. OR 2.55 (95% CI 1.87-3.47)) and more likely to report episodes of weekly, daily or almost daily binge-drinking (adj. OR 2.15 (95% CI 1.28-3.61)) than women in the general population. Binge-drinking was significantly higher among spouses/partners of Service personnel reporting family separations of more than 2 months in the last 2 years compared to those reporting no, or shorter, separations (adj. OR 1.88 (95% CI 1.08-3.27)). Conclusion: This is the first study to examine mental health and alcohol consumption among UK military spouses/partners. The significantly higher prevalence of probable depression, hazardous alcohol consumption, and binge-drinking compared to women in the general population suggests further research is needed into the drivers of poor mental health and alcohol consumption among this population and in identifying or developing prevention campaigns to reduce alcohol use and support their well-being.Antecedentes: las familias de militares pueden experimentar factores estresantes únicos que pueden contribuir a un peor bienestar entre las esposas/parejas del personal del Servicio. Sin embargo, hay poca investigación en el Reino Unido sobre salud mental o consumo de alcohol en esta población.Objetivo: Este estudio examinó los resultados de salud mental (depresión probable y trastorno de estrés postraumático (TEPT)) y el consumo de alcohol entre las esposas/parejas de militares del Reino Unido en comparación con las mujeres de la población general. Se examinaron las asociaciones con características militares y sociodemográficas.Método: Se analizaron los datos de la encuesta de 405 esposas/parejas del personal actual y anterior del Servicio del Reino Unido que participaron en un estudio de niños vinculados al ejército (2010-2012). Las comparaciones con las mujeres en la población general se realizaron mediante la Encuesta de morbilidad psiquiátrica de adultos de 2007 (N = 1594).Resultados: en comparación con las mujeres de la población general, las esposas/parejas de militares tenían significativamente más probabilidades de cumplir con los criterios de depresión probable (adj. OR 2.50 (IC 95% 1.52-4.11)). No hubo diferencias significativas con respecto al TEPT probable. Las esposas/parejas tenían muchas más probabilidades de cumplir con los criterios para el consumo de alcohol peligroso (adj. OR 2.55 (IC 95% 1.87-3.47)) y tenían más probabilidades de reportar episodios de consumo excesivo de alcohol semanal, diario o casi diario (adj. OR 2.15 (IC 95% 1.28-3.61)) que las mujeres en la población general. El consumo excesivo de alcohol fue significativamente mayor entre las esposas/parejas del personal del Servicio que informaron separaciones familiares de más de 2 meses en los últimos 2 años en comparación con las que informaron que no hubo separaciones, o más cortas (adj. OR 1.88 (IC 95% 1.08-3.27)) .Conclusión: este es el primer estudio que examina la salud mental y el consumo de alcohol entre los cónyuges/parejas militares del Reino Unido. La prevalencia significativamente más alta de depresión probable, consumo de alcohol peligroso y consumo excesivo de alcohol en comparación con las mujeres en la población general sugiere que se necesita más investigación sobre los factores que conducen a la mala salud mental y el consumo de alcohol entre esta población y para identificar o desarrollar campañas de prevención para reducir consumo de alcohol y apoyo a su bienestar.背景：军人家庭有时会经历独特的应激源，这可能导致服役人员的配偶或伴侣的身心健康状况更差。然而，英国很少有关于这一人群的心理健康或饮酒量的研究。目的：本研究测量了英国军人配偶或伴侣相较于普通女性人群的心理健康结果（可能的抑郁症和创伤后应激障碍（PTSD））以及饮酒量。考查了与军事特征及社会人口学特征的关联。方法：分析了来自405名参与了2010-2012年军队相关儿童研究的现任/前任英国服役人员的女性配偶或伴侣的调查数据。使用2007年成人精神疾病患病情况调查（n = 1594）中普通女性人群的数据进行了对比。结果：与普通女性人群的相比，军人配偶或伴侣更有可能达到可能抑郁的标准（校正OR值为 2.50（95％置信区间为 1.52-4.11））。可能的创伤后应激障碍没有显著差异。军人配偶或伴侣比普通人群中的女性更有可能达到危险饮酒量标准（校正OR值为2.55（95％置信区间为1.87-3.47）），更有可能报告每周、每日发作或者几乎每日酗酒的情况（校正OR值为2.15（ 95％置信区间为 1.28-3.61)）。服役人员的配偶或伴侣中，报告了过去2年中有超过2个月与家人分离的，相较于报告没有家人分离或者分离时间更短的人相比，酗酒情况明显更高（校正OR值为1.88（95％置信区间为 1.08-3.27））。结论：这是第一项考查英国军人配偶或伴侣心理健康和饮酒量的研究。此人群相较于普通人群中的女性，可能的抑郁症、有害饮酒和酗酒的流行率明显更高，这表明需要对此人群中心理健康变差和饮酒状况的驱动因素进行进一步研究，并确定或开展预防活动以减少酒精的使用，支持她们的福祉。.",41
https://openalex.org/W2394905009,10.1016/j.socscimed.2016.05.026,Predictors of depressive symptoms following the Great East Japan earthquake: A prospective study,"We sought to investigate prospectively the association between exposure to disaster (the 2011 East Japan Earthquake) and change in depressive symptoms among community-dwelling older adult survivors. We used two waves of data from the Japan Gerontological Evaluation Study (JAGES), an ongoing population-based, prospective cohort study in Japan. A unique feature of our study was the availability of information about mental health status pre-dating the disaster. Our sample comprised community-dwelling survivors aged 65 and older, who responded to surveys in 2010 (i.e. one year before the disaster) and in 2013 (n = 3464). We categorized disaster exposure according to three types of experiences: loss of family/friends, property damage, and disruption in access to medical service. Our main outcome was change in depressive symptoms, measured by the 15-item geriatric depression scale (GDS). Among the participants, 917 (26.5%) reported losing a family member to the disaster, while a further 537 (15.5%) reported losing a friend. More than half of the participants reported some damage to their homes. After adjusting for demographics and baseline mental health, people whose homes were completely destroyed had significantly elevated depressive symptom scores three years later (+1.22 points, 95%CI: 0.80, 1.64, p < 0.0001). Disruption of psychiatric care was also associated with change in GDS scores (+2.51 points, 95%CI: 1.28, 3.74, p < 0.0001). By contrast, loss of family/friends was no longer associated with GDS after 3 years; +0.18 points (95%CI: -0.018, 0.37, p = 0.08) for loss of family, and -0.045 points (95%CI: -0.28, 0.19, p = 0.71) for loss of friends. Three years after the disaster, survivors of the 2011 earthquake and tsunami appeared to have recovered from loss of loved ones. By contrast, property loss and disruption of psychiatry care were associated with persistent adverse impact on mental health.",41
https://openalex.org/W2274544525,10.1016/j.addbeh.2015.06.016,Interactive effects of stress and individual differences on alcohol use and posttraumatic stress disorder among personnel deployed to Guantanamo Bay,"This study examines the role of factors such as perceived stress, neuroticism, beliefs in psychotherapy stigma, resilience, and demographics in understanding posttraumatic stress disorder (PTSD) and alcohol use disorder (AUD) among deployed military personnel. Results show that personnel who screened positive for PTSD were more likely to screen positive for AUD (versus those who did not screen positive for PTSD). Perceived stress, neuroticism, and psychotherapy stigma all have direct multivariate relationships with PTSD symptoms. Moderated regression analyses show that the positive relationship between perceived stress and PTSD symptoms is significantly stronger among those scoring high on neuroticism and psychotherapy stigma. The positive relationship between perceived stress and AUD symptoms is only significant among those scoring high on psychotherapy stigma. Given the moderating role of psychotherapy stigma in the relationship between perceived stress and PTSD symptoms and the relationship between perceived stress and AUD symptoms efforts to reduce the stigma associated with mental health care in the military should be expanded. Also, the current research adds to the literature highlighting the role of neuroticism as a key variable in understanding PTSD.",42
https://openalex.org/W4294862440,10.1016/j.burns.2022.08.024,Impact of long-term outcomes on the caregivers of burn survivors,"This prospective longitudinal study investigated the changes in caregiving burden, post-traumatic stress disorder (PTSD), and quality of life (QoL) of primary caregivers of burn survivors 48 h, 3 months, 6 months, and 12 months after the burn event. We also explored and identified relevant factors associated with these metrics. We collected data regarding the sociodemographic and injury characteristics of 69 caregivers and their survivors. Their responses were recorded to the Caregiver Burden Scale (CBS), Impact of Events Scale for Burn (IESB), and Short Form-36 questionnaires. Temporal changes in the CBS, IESB, and SF-36 scores and their differences were analyzed using the generalized estimating equation. Among the caregivers of children, QoL decreased with increasing children's total burn surface area (TBSA) and length of hospital stays, caregivers being female, decreasing caregivers' age, increasing the time required to travel to and from the hospital, and increasing global and subjective burdens. Among the caregivers of adults, QoL decreased with increasing survivors' TBSA and caregivers' PTSD. Based on these results, several recommendations for implementation in clinical practice include integrating caregivers into care plans and encouraging active participation, providing learning and consultation channels, and encouraging caregivers to schedule breaks from caregiving activities.",42
https://openalex.org/W2750774245,10.1016/j.iccn.2017.08.005,Relation between parental psychopathology and posttraumatic growth after a child's admission to intensive care: Two faces of the same coin?,"Confronted with the potentially traumatic experience of a child's admission to a paediatric intensive care unit, parents may experience psychopathological post-trauma symptoms as well as posttraumatic growth. The aim of this cross-sectional study was to explore the relation between psychopathology symptoms, namely, posttraumatic stress disorder), anxiety and depression, as well as post traumatic growth in parents following their child's hospitalisation in a paediatric intensive care unit.Six months after their child's discharge, 143 parents completed the questionnaire, which assessed post traumatic growth (Posttraumatic Growth Inventory), post traumatic stress disorder (Davidson Trauma Scale), depression and anxiety (Hospital Anxiety and Depression Scale).Of the 143 parents, 23.1% reported symptoms of post traumatic stress disorder, 21% reported symptoms of moderate to severe anxiety, 9.1% reported symptoms of moderate to severe depression and 37.1% reported at least a medium degree of post traumatic growth. There was a moderate, direct association between post traumatic stress disorder, depression and anxiety with post traumatic growth. Higher scores in anxiety, depression and post traumatic stress disorder were associated with higher levels of post traumatic growth, contradicting the notion of an inverted U-shaped relationship between psychopathology symptoms and post traumatic growth.Given that positive and negative outcomes after a child's critical admission tend to co-occur, it is surmised that parents who indicate post traumatic growth do not deny the difficulties. While not negating the negative impact on the mental health of a parent with a child admitted to intensive care, including the assessment of post traumatic growth as an outcome following this event has important implications for research and clinical practice.",42
https://openalex.org/W2340277581,10.1037/ccp0000088,"Long-term outcomes of brief, intensive CBT for specific phobias: The negative impact of ADHD symptoms.","The objectives were twofold: (a) examine long-term treatment effects in youth receiving 1-session treatment (OST) or educational support (EST) for a specific phobia (SP) and (b) examine the differential predictive and moderation effects of attention-deficit/hyperactivity disorder (ADHD) symptoms on immediate and long-term outcomes following the interventions.Eighty-three children (ages 6-15, 47% female, 89% White) with a SP were randomly assigned to receive OST or EST. Follow up assessments occurred at 1 week, 6 months, 1 year, and 4 years. Hierarchical linear growth modeling (HLGM) was used to explore the association of parent-reported ADHD symptoms, the 2 treatment conditions (i.e., OST vs. EST), and the trajectory of change in the severity of the SP from pretreatment to the 4-year follow-up. Age, conduct problems and learning problems were controlled for in all analyses.A greater immediate reduction in severity rating of the SP was observed in the OST compared to EST, whereas the trajectory of long-term outcomes was similar across conditions over time. Higher levels of ADHD symptoms predicted poor immediate and long-term treatment outcomes across treatment conditions. ADHD symptoms, however, did not moderate the relationship between treatment condition and immediate or long-term treatment outcomes.The results of the study need to be interpreted in light of several study limitations. However, if confirmed, the findings suggest that anxious youth with comorbid ADHD symptoms are less likely to benefit from brief, intensive psychotherapy and may require either longer, standard CBT treatment or adjunctive pharmacotherapy.",42
https://openalex.org/W4294586891,10.1080/15299732.2022.2117262,Dissociation as a Distinct Peritraumatic Coping Response: A Preliminary Analysis,"Research examining physiological responses to trauma cues in PTSD has identified a subset of ""nonresponders"" showing suppressed physiological reactivity. The defense cascade model posits that individuals respond to stressors by progressing through a series of defensive reactions, with nonresponders having advanced to a shutdown response. It remains unclear whether dissociation is at the end of a continuum of passive behavior, indicating full shutdown, or if it comprises a distinct response. The present study aimed to address this uncertainty, using EFA to compare a two-factor (active, passive) and three-factor (active, passive, dissociative) model of defensive responding. Eighty-nine female physical and sexual assault survivors reported their peritraumatic reactions within 1 month of their assault, which were entered into the EFA. The three-factor model was superior, suggesting dissociation is a distinct category of peritraumatic coping. Peritraumatic use of both passive and dissociative coping strategies were each significantly associated with ongoing use of passive coping and increased PTSD symptoms 1-month posttrauma; surprisingly, the use of passive peritraumatic coping strategies was a better indicator than peritraumatic dissociation. The inclusion of depression as a covariate removed the association of passive (but not dissociative) coping with PTSD symptom severity. Active coping use was not significantly associated with any outcome, suggesting that the presence of shutdown responses is more informative than the presence or absence of any active coping. These findings highlight the importance of differentiating peritraumatic coping responses and the need for increased attention to the comparatively neglected topic of passive coping.",42
https://openalex.org/W2011321783,10.1371/journal.pone.0124782,A Longitudinal Investigation of the Relationship between Posttraumatic Stress Symptoms and Posttraumatic Growth in a Cohort of Israeli Jews and Palestinians during Ongoing Violence,"Objectives Meta-analytic evidence based on cross-sectional investigations between posttraumatic growth (PTG) and posttraumatic stress disorder (PTSD) demonstrates that the two concepts are positively related and that ethnic minorities report greater PTG. Few longitudinal studies have quantified this relationship so the evidence is limited regarding the potential benefit PTG may have on post-traumatic adjustment and whether differences between ethnic groups exist. Methods The current study attempts to fill a substantial gap in the literature by exploring the relationship between PTG and PTSD symptom clusters longitudinally using a nationally representative cohort of 1613 Israelis and Palestinian Citizens of Israel (PCI) interviewed via telephone on three measurement occasions during one year. Latent cross-lagged structural models estimated the relationship between PTG and each PTSD symptom cluster, derived from confirmatory factor analysis, representing latent and statistically invariant PTSD symptom factors, best representing PTSD for both ethnic groups. Results PTG was not associated with less PTSD symptom severity in any of the four PTSD clusters, for Jews and PCI. In contrast, PTSD symptom severity assessed earlier was related to later reported PTG in both groups. Conclusions This study demonstrates that PTSD symptoms contribute to greater reported PTG, but that PTG does not provide a salutatory benefit by reducing symptoms of PTSD.",42
